,CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
22620,8.5781,0.0448,5.3874,7.5851,8.2053,0.0468,2.6293,64.5984,120.0953
22621,8.5781,0.0425,4.8288,7.6797,8.087,0.0453,2.6286,64.0946,119.156
22622,8.5781,0.0415,4.2117,7.82,8.1977,0.0441,2.6267,63.5907,118.2166
22623,8.5781,0.0415,3.6402,7.9644,8.3243,0.044,2.6247,63.0499,117.3869
22624,8.5781,0.0422,3.1809,8.0511,8.3838,0.0454,2.6243,62.5033,116.5746
22625,8.5781,0.0435,3.5154,8.129,8.4138,0.0476,2.6256,61.9567,115.7622
22626,8.5781,0.0449,3.9548,8.171,8.3838,0.0501,2.6285,61.4978,115.1295
22627,8.5781,0.046,4.3909,8.1605,8.2597,0.052,2.6316,61.0589,114.5376
22628,8.5781,0.0468,5.0535,8.15,8.1211,0.0528,2.6327,60.6199,113.9456
22629,8.5781,0.0471,5.5187,8.2082,8.1902,0.0527,2.6315,60.3642,113.5999
22630,8.5781,0.0471,4.908,8.3429,8.402,0.0522,2.6286,60.164,113.329
22631,8.5781,0.0469,4.2098,8.4309,8.428,0.0516,2.6256,59.9638,113.058
22632,8.5781,0.0464,3.9454,8.3701,8.2792,0.0504,2.6229,59.8937,112.931
22633,8.5781,0.0459,5.0934,8.3482,8.1612,0.0486,2.6208,59.8742,112.86
22634,8.5781,0.0456,5.6475,8.3101,8.0513,0.047,2.62,59.8547,112.7891
22635,8.5781,0.0454,5.5466,8.332,8.1173,0.0465,2.6215,59.9115,112.7395
22636,8.5781,0.0453,5.5673,8.1821,7.7274,0.0476,2.6251,60.0056,112.7003
22637,8.5781,0.0448,5.8003,8.6755,8.5974,0.0495,2.6297,60.0997,112.6612
22638,8.5781,0.0442,5.1266,8.7341,8.5933,0.051,2.6334,60.1585,112.6829
22639,8.5781,0.0435,4.5121,8.7341,8.6099,0.0509,2.6345,60.1961,112.7414
22640,8.5781,0.043,4.5672,8.7577,8.6474,0.0496,2.6331,60.2337,112.8
22641,8.5781,0.043,4.3765,8.7695,8.7233,0.0476,2.6298,60.2571,112.9931
22642,8.5781,0.0436,4.1318,8.7814,8.7916,0.0453,2.6253,60.2702,113.2856
22643,8.5781,0.0446,3.9906,8.8508,8.839,0.0434,2.621,60.2832,113.5782
22644,8.5781,0.0456,4.0686,8.875,8.8088,0.0429,2.6189,60.3354,113.9097
22645,8.5781,0.0463,4.1793,8.7933,8.7488,0.0438,2.6199,60.4225,114.2763
22646,8.5781,0.0465,4.6502,8.7875,8.7149,0.0449,2.6231,60.5096,114.6428
22647,8.5781,0.046,5.0907,8.9236,8.8868,0.0446,2.6262,60.5916,114.9802
22648,8.5781,0.0448,5.0916,8.9727,8.9837,0.0431,2.6285,60.6681,115.286
22649,8.5781,0.0431,5.4054,9.0161,9.0642,0.0423,2.6314,60.7446,115.5918
22650,8.5781,0.0412,4.6533,9.0098,9.0507,0.0435,2.6354,60.7865,115.7887
22651,8.5781,0.0399,4.0931,8.9851,8.9837,0.0464,2.6395,60.7826,115.8422
22652,8.5781,0.0392,4.6843,9.0285,9.049,0.0488,2.6411,60.7787,115.8957
22653,8.5781,0.039,5.4793,9.1228,9.2146,0.0492,2.639,60.738,115.8707
22654,8.5781,0.0389,4.5457,9.0226,9.0022,0.0476,2.6349,60.6382,115.7192
22655,8.5781,0.0388,4.1579,8.8992,8.8563,0.0455,2.6314,60.5383,115.5678
22656,8.5781,0.0387,5.3585,9.0913,9.1166,0.0444,2.6301,60.4385,115.4131
22657,8.5781,0.039,5.3635,9.1866,9.3453,0.0441,2.6298,60.3385,115.2518
22658,8.5781,0.0398,4.9091,9.2969,9.5154,0.0435,2.6288,60.2386,115.0905
22659,8.5781,0.0408,5.017,9.3165,9.5322,0.0425,2.6274,60.1703,114.9426
22660,8.5781,0.0417,5.2048,9.2253,9.5225,0.042,2.6266,60.1806,114.8281
22661,8.5781,0.0423,5.4072,9.2447,9.564,0.0426,2.627,60.1909,114.7136
22662,8.5781,0.0424,5.2249,9.1101,9.3359,0.0435,2.6275,60.2038,114.6312
22663,8.5781,0.0422,5.515,9.0099,9.2262,0.0436,2.6274,60.2247,114.6506
22664,8.5781,0.0421,5.2026,9.0723,9.3265,0.0427,2.6276,60.2456,114.67
22665,8.5781,0.0418,5.083,8.9974,9.3124,0.0418,2.6291,60.2464,114.6809
22666,8.5781,0.0412,4.7049,8.881,9.1482,0.0411,2.6311,60.1621,114.6565
22667,8.5781,0.04,4.6066,8.8629,9.0958,0.0412,2.6328,60.0779,114.632
22668,8.5781,0.0387,4.9158,8.8388,9.0687,0.0424,2.6346,59.9971,114.6069
22669,8.5781,0.0379,4.6727,8.6645,8.78,0.0442,2.6371,59.9363,114.5779
22670,8.5781,0.0379,5.3021,8.4587,8.354,0.0454,2.6397,59.8755,114.5489
22671,8.5781,0.0383,5.5938,8.2886,8.1554,0.0465,2.6427,59.8251,114.518
22672,8.5781,0.0386,5.3504,8.1763,8.0607,0.048,2.6462,59.8733,114.4694
22673,8.5781,0.0383,5.606,8.1237,8.0047,0.05,2.649,59.9216,114.4209
22674,8.5781,0.0378,4.5176,8.0054,7.7989,0.0514,2.6489,59.9742,114.3812
22675,8.5781,0.0376,4.8234,7.8001,7.5152,0.0512,2.6451,60.1155,114.5215
22676,8.5781,0.0381,5.4488,7.766,7.4304,0.0507,2.641,60.2567,114.6617
22677,8.5781,0.0395,6.5196,7.7903,7.5421,0.0512,2.6394,60.398,114.8019
22678,8.5781,0.0418,7.1729,7.8197,7.5455,0.0526,2.64,60.6328,115.0965
22679,8.5781,0.044,7.253,7.6235,7.1448,0.0532,2.6401,60.8676,115.3912
22680,8.5781,0.046,6.9697,7.5431,7.1196,0.0522,2.6376,61.1025,115.6859
22681,8.5781,0.0475,5.9242,7.6653,7.3756,0.0514,2.6346,61.2854,115.9422
22682,8.5781,0.0487,4.8809,7.7611,7.5897,0.0517,2.6324,61.4656,116.1966
22683,8.5781,0.0498,5.7931,7.805,7.6916,0.0522,2.6301,61.6458,116.4509
22684,8.5781,0.0509,6.8917,7.8197,7.7671,0.0505,2.6253,61.7225,116.5421
22685,8.5781,0.0519,8.0794,7.8394,7.792,0.047,2.6193,61.7881,116.6159
22686,8.5781,0.0527,8.7673,7.8197,7.7866,0.045,2.6167,61.8537,116.6897
22687,8.5781,0.0529,6.9717,7.7225,7.6481,0.0467,2.6193,61.8009,116.4842
22688,8.5781,0.0528,5.2556,7.7228,7.7313,0.0511,2.624,61.7282,116.2314
22689,8.5781,0.0525,4.753,7.9491,8.1707,0.0548,2.6258,61.6554,115.9787
22690,8.5781,0.0526,4.0904,7.9948,8.2343,0.0557,2.623,61.4662,115.6191
22691,8.5781,0.0532,3.765,8.0101,8.2362,0.0545,2.6177,61.2491,115.2341
22692,8.5781,0.0539,4.4817,8.0101,8.2479,0.0523,2.6121,61.0321,114.849
22693,8.5781,0.0542,5.4154,7.9644,8.2014,0.0499,2.6072,60.8277,114.4462
22694,8.5781,0.0539,6.3153,7.9391,8.1745,0.0474,2.6032,60.6272,114.0377
22695,8.5781,0.053,7.6143,7.8841,8.0467,0.0456,2.6019,60.4267,113.6292
22696,8.5781,0.0517,7.7245,7.6841,7.5523,0.0448,2.6043,60.3404,113.4536
22697,8.5781,0.0502,6.7852,7.5616,7.4783,0.045,2.6093,60.3004,113.3724
22698,8.5781,0.049,5.2605,7.6085,7.5506,0.0452,2.6137,60.2603,113.2912
22699,8.5781,0.0479,3.9075,7.6556,7.6102,0.0452,2.6162,60.2856,113.2647
22700,8.5781,0.0471,3.4386,7.6604,7.6567,0.0454,2.6174,60.344,113.2659
22701,8.5781,0.0465,3.9988,7.599,7.5624,0.0462,2.6181,60.4025,113.2671
22702,8.5781,0.0468,4.1867,7.5338,7.437,0.0478,2.6194,60.4851,113.4566
22703,8.5781,0.0481,4.4802,7.4423,7.2698,0.05,2.6219,60.5828,113.7639
22704,8.5781,0.0503,4.402,7.3481,7.1029,0.0519,2.6243,60.6805,114.0711
22705,8.5781,0.0523,5.2431,7.3082,7.0737,0.0527,2.6251,60.7346,114.3151
22706,8.5781,0.0537,6.1591,7.3614,7.1816,0.0522,2.6235,60.7555,114.5108
22707,8.5781,0.0541,6.7355,7.4242,7.2304,0.0514,2.621,60.7763,114.7066
22708,8.5781,0.054,6.6614,7.3347,7.1443,0.0512,2.6184,60.804,114.9009
22709,8.5781,0.0539,5.8445,7.2778,7.0208,0.0516,2.6165,60.8381,115.0939
22710,8.5781,0.0546,5.8901,7.4332,7.2444,0.0519,2.6142,60.8722,115.287
22711,8.5781,0.0563,5.2196,7.5431,7.4851,0.0511,2.6105,60.8976,115.3993
22712,8.5781,0.0588,5.4616,7.5431,7.4783,0.0484,2.6054,60.9131,115.4211
22713,8.5781,0.0609,6.2559,7.5523,7.5084,0.0452,2.6007,60.9286,115.4429
22714,8.5781,0.0616,6.1861,7.5617,7.4819,0.0435,2.5996,60.9168,115.4101
22715,8.5781,0.0608,4.9767,7.4513,7.2794,0.0446,2.6038,60.8678,115.3028
22716,8.5781,0.059,4.4291,7.3792,7.1228,0.0477,2.6111,60.8188,115.1956
22717,8.5781,0.057,3.7635,7.4242,7.1443,0.0499,2.6174,60.7463,115.0578
22718,8.5781,0.055,3.5894,7.5572,7.4046,0.05,2.6202,60.6345,114.8693
22719,8.5781,0.0527,4.0968,7.6366,7.4984,0.0483,2.6204,60.5228,114.6808
22720,8.5781,0.0504,5.059,7.5803,7.4207,0.0469,2.6213,60.422,114.5337
22721,8.5781,0.0488,5.2662,7.4878,7.2635,0.048,2.625,60.3437,114.4715
22722,8.5781,0.0486,5.5954,7.4878,7.1753,0.0512,2.6296,60.2653,114.4092
22723,8.5781,0.05,5.3802,7.4787,7.1931,0.0545,2.6312,60.1845,114.3187
22724,8.5781,0.0522,5.4796,7.6366,7.4984,0.0558,2.6283,60.0973,114.1553
22725,8.5781,0.054,5.1679,7.7612,7.6053,0.0551,2.6236,60.0101,113.9919
22726,8.5781,0.0547,5.7498,7.8099,7.6967,0.0538,2.621,59.9137,113.819
22727,8.5781,0.0541,6.088,7.9192,7.8432,0.0527,2.6202,59.7867,113.6144
22728,8.5781,0.0533,5.6331,7.9592,7.9566,0.0519,2.6194,59.6598,113.4098
22729,8.5781,0.0534,5.3856,7.9846,7.9918,0.0515,2.6175,59.533,113.1772
22730,8.5781,0.0545,4.5889,8.0821,8.2091,0.0517,2.6163,59.407,112.8201
22731,8.5781,0.056,3.2671,8.267,8.4566,0.0523,2.6167,59.281,112.4631
22732,8.5781,0.0568,2.6864,8.3482,8.5726,0.0526,2.6179,59.1622,112.1389
22733,8.5781,0.0568,2.8255,8.3811,8.6474,0.0521,2.6189,59.0897,112.0246
22734,8.5781,0.0561,3.4814,8.4198,8.66,0.0513,2.6194,59.0171,111.9102
22735,8.5781,0.0554,3.6138,8.4476,8.6307,0.0506,2.6193,58.9544,111.8086
22736,8.5781,0.0549,4.1044,8.4309,8.5727,0.0503,2.6192,58.9932,111.8399
22737,8.5781,0.0548,4.9048,8.3482,8.442,0.0507,2.6194,59.0321,111.8712
22738,8.5781,0.0546,5.7809,8.283,8.3381,0.0507,2.6195,59.0719,111.905
22739,8.5781,0.0542,4.8729,8.2884,8.283,0.0497,2.6188,59.1343,112.0019
22740,8.5781,0.053,4.2563,8.3155,8.3105,0.0482,2.6185,59.1967,112.0987
22741,8.5781,0.0509,4.1293,8.3155,8.2733,0.0477,2.6206,59.2596,112.1964
22742,8.5781,0.0485,3.6959,8.3373,8.3342,0.0487,2.6245,59.2928,112.2818
22743,8.5781,0.0467,3.8486,8.3921,8.3798,0.05,2.6269,59.3264,112.3678
22744,8.5781,0.0464,4.0002,8.3701,8.3579,0.0498,2.6244,59.3599,112.4539
22745,8.5781,0.0472,4.286,8.3483,8.3165,0.048,2.6185,59.3785,112.4896
22746,8.5781,0.0485,4.824,8.2723,8.1899,0.0457,2.6128,59.3961,112.5223
22747,8.5781,0.0499,5.4728,8.2401,8.1173,0.0438,2.6092,59.4138,112.555
22748,8.5781,0.0509,5.3282,8.2401,8.1325,0.0425,2.6071,59.4356,112.7261
22749,8.5781,0.0513,5.066,8.2777,8.1958,0.0416,2.6054,59.458,112.9133
22750,8.5781,0.0511,4.7955,8.3373,8.446,0.0412,2.6038,59.4803,113.1006
22751,8.5781,0.0506,4.6947,8.4364,8.5602,0.0415,2.6032,59.5041,113.1712
22752,8.5781,0.0502,5.4763,8.4032,8.4784,0.0425,2.6041,59.5283,113.2209
22753,8.5781,0.0503,5.8793,8.2724,8.2664,0.0448,2.6071,59.5524,113.2706
22754,8.5781,0.0508,6.1092,8.1133,7.9566,0.0476,2.611,59.5172,113.2291
22755,8.5781,0.051,6.099,8.0305,7.8421,0.0498,2.6148,59.4672,113.1647
22756,8.5781,0.0508,5.6684,8.0408,7.9236,0.0504,2.6172,59.4172,113.1004
22757,8.5781,0.0501,5.3985,8.0152,7.8614,0.0495,2.6188,59.3679,113.0449
22758,8.5781,0.0495,4.7922,7.9795,7.8565,0.0482,2.6205,59.3189,112.9923
22759,8.5781,0.0495,4.0768,8.0511,8.0419,0.0476,2.6232,59.2699,112.9397
22760,8.5781,0.0504,3.7582,8.1029,8.1783,0.0485,2.6269,59.2306,112.9155
22761,8.5781,0.0518,3.6883,8.1237,8.1976,0.05,2.63,59.1953,112.9031
22762,8.5781,0.0533,4.1514,8.1133,8.213,0.0502,2.629,59.1601,112.8908
22763,8.5781,0.0541,5.0044,8.0204,8.1365,0.0483,2.6235,59.1974,112.9079
22764,8.5781,0.0541,4.292,7.889,7.8908,0.0465,2.6172,59.2728,112.9405
22765,8.5781,0.0532,3.9671,7.7806,7.7565,0.0466,2.6141,59.3482,112.9731
22766,8.5781,0.0519,4.022,7.7611,7.7072,0.048,2.6141,59.4748,113.0655
22767,8.5781,0.0513,4.3921,7.7033,7.6395,0.0486,2.6149,59.6344,113.1964
22768,8.5781,0.0517,4.0374,7.7225,7.7494,0.0476,2.6152,59.7941,113.3273
22769,8.5781,0.0533,3.3998,7.7418,7.792,0.0462,2.6149,59.9549,113.5297
22770,8.5781,0.0552,4.0884,7.7806,7.8277,0.0456,2.6138,60.1166,113.7883
22771,8.5781,0.0566,4.643,7.7515,7.7884,0.0466,2.6119,60.2783,114.047
22772,8.5781,0.0569,4.9079,7.6651,7.7849,0.0485,2.6099,60.4768,114.3855
22773,8.5781,0.0558,4.8844,7.6178,7.6619,0.0497,2.6086,60.7106,114.8003
22774,8.5781,0.0538,5.0226,7.447,7.4342,0.0492,2.6088,60.9444,115.2152
22775,8.5781,0.0516,4.6316,7.3792,7.2986,0.0475,2.6108,61.1523,115.601
22776,8.5781,0.0503,4.3922,7.3971,7.2635,0.0465,2.6148,61.3303,115.9533
22777,8.5781,0.0506,4.6871,7.4151,7.2635,0.0475,2.6199,61.5083,116.3056
22778,8.5781,0.0523,4.8782,7.3259,7.2129,0.0499,2.6237,61.7018,116.6281
22779,8.5781,0.0543,5.2225,7.3082,7.1043,0.0513,2.624,61.9171,116.9084
22780,8.5781,0.0555,4.9406,7.2083,6.9878,0.0499,2.6214,62.1325,117.1888
22781,8.5781,0.0555,5.0489,7.2124,7.0313,0.0465,2.6187,62.3106,117.4214
22782,8.5781,0.0546,5.2838,7.247,7.0404,0.0439,2.6183,62.4247,117.5718
22783,8.5781,0.0538,5.3527,7.2297,7.0073,0.0441,2.6206,62.5387,117.7223
22784,8.5781,0.0537,5.7627,7.0685,6.7417,0.0468,2.6231,62.6263,117.7424
22785,8.5781,0.0545,6.0401,6.9612,6.5133,0.0496,2.6227,62.6573,117.485
22786,8.5781,0.0558,6.2341,6.9693,6.5133,0.0506,2.6194,62.6884,117.2275
22787,8.5781,0.057,6.5241,7.0392,6.5643,0.0502,2.6155,62.6418,116.9282
22788,8.5781,0.0577,6.8792,7.085,6.7345,0.0494,2.6119,62.3867,116.5168
22789,8.5781,0.0576,7.2421,7.1525,6.8225,0.0488,2.6087,62.1317,116.1053
22790,8.5781,0.0571,8.0642,7.1952,6.8919,0.0478,2.6054,61.8707,115.669
22791,8.5781,0.0566,9.0246,7.1618,6.6863,0.0464,2.6034,61.5891,115.1461
22792,8.5781,0.0565,7.7286,6.9287,6.3291,0.0451,2.6041,61.3076,114.6233
22793,8.5781,0.0567,6.7565,6.9045,6.3089,0.0442,2.6064,61.0248,114.144
22794,8.5781,0.0566,5.8397,7.3453,6.8861,0.0439,2.6085,60.7358,113.8696
22795,8.5781,0.0557,5.0708,7.5663,7.3729,0.044,2.6104,60.4469,113.5952
22796,8.5781,0.0542,4.761,7.6366,7.4617,0.0445,2.6129,60.1793,113.3256
22797,8.5781,0.053,4.3062,7.7907,7.7553,0.0446,2.616,60.0583,113.089
22798,8.5781,0.0523,4.0368,7.8394,7.9163,0.0445,2.618,59.9373,112.8524
22799,8.5781,0.0521,3.7388,7.929,8.0121,0.0448,2.6181,59.8146,112.6217
22800,8.5469,0.0538,3.6535,7.9795,8.0607,0.046,2.6169,59.673,112.4604
22801,8.5625,0.0514,3.8165,8.0101,8.0908,0.0476,2.6158,59.5314,112.299
22802,8.5781,0.0509,3.8819,8.0408,8.1287,0.0491,2.6163,59.3929,112.1393
22803,8.5781,0.0504,4.0071,8.0821,8.1592,0.0498,2.6187,59.3477,112.0296
22804,8.5781,0.0505,4.4197,8.0511,8.1287,0.0498,2.622,59.3025,111.9199
22805,8.5781,0.0512,4.3832,8.0408,8.087,0.0497,2.6246,59.2572,111.8102
22806,8.5781,0.0524,3.7809,8.0305,8.0908,0.0498,2.6257,59.3278,112.024
22807,8.5781,0.0535,3.1681,8.0614,8.0644,0.0504,2.6257,59.4003,112.2431
22808,8.5781,0.0541,2.7331,8.0717,8.0307,0.0512,2.6253,59.4728,112.4623
22809,8.5781,0.0541,2.9274,8.0408,8.0438,0.0517,2.6244,59.5626,112.704
22810,8.5781,0.054,3.3208,8.0821,8.0457,0.0511,2.6217,59.6537,112.9474
22811,8.5781,0.0542,3.4713,8.0408,8.0532,0.0493,2.6171,59.7448,113.1908
22812,8.5781,0.0547,3.8714,8.0254,8.0047,0.0471,2.6122,59.7773,113.2309
22813,8.5781,0.0555,4.3338,8.0305,7.9603,0.0459,2.6088,59.8024,113.2452
22814,8.5781,0.0566,4.5373,7.9491,7.8457,0.0459,2.607,59.8275,113.2595
22815,8.5781,0.0579,5.1882,7.8691,7.7529,0.0466,2.6067,59.8305,113.126
22816,8.5781,0.0588,5.6638,7.8592,7.7037,0.0468,2.6073,59.8293,112.9642
22817,8.5781,0.0586,6.5641,7.8592,7.7037,0.0464,2.6085,59.828,112.8024
22818,8.5781,0.0572,6.948,7.8493,7.6637,0.0458,2.6098,59.9105,112.8374
22819,8.5781,0.0551,6.4808,7.7903,7.6171,0.0456,2.6108,60.0151,112.9243
22820,8.5781,0.054,5.8443,7.7806,7.6136,0.0457,2.611,60.1197,113.0113
22821,8.5781,0.0529,5.2078,7.7611,7.5863,0.0458,2.6112,60.2199,113.1728
22822,8.5781,0.0539,4.9607,7.7515,7.5965,0.0462,2.612,60.3186,113.36
22823,8.5781,0.0559,4.7589,7.7856,7.69,0.0472,2.6132,60.4174,113.5472
22824,8.5781,0.058,4.5865,7.8394,7.8529,0.0479,2.6135,60.5244,113.7544
22825,8.5781,0.0601,5.0048,7.8345,7.8927,0.0484,2.612,60.635,113.9703
22826,8.5781,0.0622,6.1026,7.7611,7.7884,0.0491,2.6097,60.7457,114.1862
22827,8.5781,0.0639,6.2336,7.6559,7.604,0.0503,2.6077,60.6911,114.2424
22828,8.5781,0.0649,6.1809,7.5154,7.4286,0.0509,2.605,60.5467,114.2116
22829,8.5781,0.0648,7.0179,7.4469,7.3535,0.0499,2.6013,60.4022,114.1809
22830,8.5781,0.0635,9.2176,7.3259,7.2858,0.0479,2.598,60.2615,114.0858
22831,8.5781,0.0608,11.2544,7.2732,7.2003,0.0462,2.5975,60.1232,113.9477
22832,8.5781,0.0571,12.397,7.102,6.9761,0.0459,2.6003,59.985,113.8097
22833,8.5781,0.0532,12.4303,6.9775,6.8168,0.0468,2.605,59.9589,113.8249
22834,8.5781,0.0497,11.1607,6.9775,6.8803,0.0481,2.6099,60.0242,113.9649
22835,8.5781,0.0471,9.9888,7.0269,7.0285,0.0489,2.6133,60.0894,114.1048
22836,8.5781,0.0464,8.9882,7.0268,7.0707,0.0482,2.6142,60.3798,114.4875
22837,8.5781,0.0482,8.0608,6.953,7.089,0.0464,2.614,60.8923,115.1095
22838,8.5781,0.0529,7.7877,6.9045,7.1104,0.0455,2.6156,61.4049,115.7314
22839,8.5781,0.0602,7.5033,6.8847,7.1381,0.0469,2.6204,61.9966,116.4786
22840,8.5781,0.0683,6.8459,6.8014,7.1196,0.0501,2.6261,62.6829,117.3755
22841,8.5781,0.0755,7.1758,6.7623,7.0859,0.0527,2.6278,63.3693,118.2724
22842,8.5781,0.0814,8.2957,6.6362,6.9368,0.0529,2.622,64.0022,119.0422
22843,8.5781,0.0864,12.3893,6.4445,6.6402,0.0513,2.6108,64.5575,119.6271
22844,8.5781,0.0906,17.3619,6.2252,6.2888,0.0495,2.5989,65.1128,120.2121
22845,8.5781,0.0934,22.4695,5.9978,6.0066,0.049,2.5896,65.5598,120.7037
22846,8.5781,0.0942,23.6955,5.7705,5.7074,0.0501,2.5829,65.8138,121.0291
22847,8.5781,0.0927,22.1421,5.618,5.54,0.052,2.5773,66.0677,121.3544
22848,8.5781,0.0902,18.9882,5.6009,5.5624,0.0535,2.5717,66.2662,121.6229
22849,8.5781,0.0887,17.4155,5.6611,5.7253,0.053,2.566,66.3418,121.7656
22850,8.5781,0.0887,15.7709,5.7046,5.9331,0.0501,2.5609,66.4174,121.9083
22851,8.5781,0.0898,14.5605,5.604,5.8531,0.0464,2.559,66.4617,122.0644
22852,8.5781,0.091,13.3988,5.4512,5.5152,0.0444,2.5623,66.4184,122.2577
22853,8.5781,0.0913,12.3119,5.1682,4.9697,0.0454,2.5702,66.3751,122.4511
22854,8.5781,0.0904,11.2733,4.9204,4.5724,0.0483,2.5787,66.3508,122.6601
22855,8.6016,0.0892,10.1358,4.8604,4.5417,0.0505,2.5839,66.3954,122.926
22856,8.5781,0.0888,10.7244,4.994,4.7981,0.0505,2.5852,66.44,123.1919
22857,8.5781,0.0902,12.0233,5.1032,5.0796,0.0491,2.5856,66.4791,123.4531
22858,8.5781,0.0936,13.4003,5.0844,5.1589,0.0475,2.5868,66.4907,123.6911
22859,8.5781,0.0977,13.0949,4.8233,4.6848,0.0469,2.5888,66.5023,123.9291
22860,8.5781,0.101,13.5215,4.6739,4.3393,0.0477,2.5905,66.5217,124.1751
22861,8.5781,0.1022,13.048,4.7157,4.3365,0.0501,2.5916,66.5981,124.4808
22862,8.5781,0.1005,9.8437,4.8233,4.6474,0.0534,2.5927,66.6745,124.7864
22863,8.5781,0.0954,10.098,5.0607,5.0629,0.0552,2.5921,66.7351,125.0666
22864,8.5781,0.0879,11.9353,5.1618,5.2206,0.0537,2.5888,66.5901,125.0158
22865,8.5781,0.0797,13.1315,5.147,5.0991,0.049,2.5849,66.4451,124.9649
22866,8.5781,0.072,13.4855,5.0935,5.0095,0.0437,2.5851,66.2943,124.9048
22867,8.5781,0.0661,13.4728,5.108,4.9888,0.0406,2.5918,65.9033,124.4562
22868,8.5781,0.0622,13.799,5.1226,5.0009,0.0406,2.603,65.5124,124.0077
22869,8.5781,0.0607,13.0421,5.1372,4.9639,0.0433,2.6146,65.1214,123.5591
22870,8.5781,0.0611,13.037,5.2215,5.0217,0.0465,2.6225,64.6288,122.7589
22871,8.5781,0.0625,13.4412,5.2672,5.1403,0.0488,2.6255,64.1337,121.9498
22872,8.5781,0.0638,12.4626,5.3422,5.2766,0.0503,2.6241,63.6385,121.1407
22873,8.5781,0.0642,13.4695,5.4243,5.385,0.0514,2.6202,63.2123,120.5197
22874,8.5781,0.0638,13.9903,5.5004,5.4854,0.0528,2.616,62.7914,119.9134
22875,8.5781,0.0633,11.8663,5.6237,5.6556,0.0542,2.6134,62.3706,119.307
22876,8.5781,0.0629,10.8869,5.8217,5.9157,0.0548,2.6127,62.1764,118.937
22877,8.5781,0.0632,10.1686,6.0491,6.2168,0.054,2.6134,62.0134,118.5993
22878,8.5781,0.0645,9.2332,6.1209,6.3969,0.0523,2.615,61.8503,118.2617
22879,8.5781,0.0668,9.7092,6.1807,6.4396,0.0508,2.617,61.8468,118.1383
22880,8.5781,0.0693,10.4981,6.2484,6.5346,0.0504,2.619,61.8758,118.0584
22881,8.5781,0.0641,11.4271,6.2965,6.552,0.0508,2.6196,61.9047,117.9784
22882,8.5781,0.0731,12.0391,6.3522,6.5857,0.0512,2.6185,62.1098,117.8991
22883,8.5781,0.0741,11.5107,6.3522,6.5266,0.051,2.6167,62.3636,117.82
22884,8.5781,0.074,10.8233,6.3278,6.4331,0.0503,2.6152,62.6175,117.7409
22885,8.5781,0.073,11.3343,6.4159,6.5107,0.0499,2.6145,62.9111,117.9555
22886,8.5781,0.072,12.2392,6.4517,6.556,0.0498,2.6139,63.2191,118.2757
22887,8.5781,0.0716,11.3549,6.4088,6.4869,0.0493,2.6129,63.5271,118.5959
22888,8.5781,0.0724,11.3645,6.4661,6.5107,0.049,2.6121,63.7487,118.751
22889,8.5781,0.0739,12.4356,6.5244,6.6292,0.0498,2.6129,63.931,118.8311
22890,8.5781,0.0753,12.9604,6.5836,6.743,0.0522,2.6148,64.1134,118.9111
22891,8.5781,0.0754,13.2263,6.6587,6.7617,0.0549,2.616,64.1769,119.0892
22892,8.5781,0.0736,11.825,6.5025,6.3981,0.056,2.6153,64.1736,119.3226
22893,8.5781,0.0701,11.2778,6.3663,6.1222,0.0547,2.6128,64.1702,119.556
22894,8.5781,0.066,11.2245,6.269,6.0183,0.0517,2.6088,64.0626,119.444
22895,8.5781,0.0628,10.5461,6.4087,6.1438,0.0486,2.6049,63.8832,119.0935
22896,8.5781,0.0608,10.9347,6.5318,6.3801,0.047,2.6033,63.7037,118.7429
22897,8.5781,0.0597,11.0191,6.5539,6.5534,0.047,2.6045,63.4734,118.3655
22898,8.5781,0.0592,11.7427,6.3945,6.2663,0.0475,2.6072,63.2004,117.9654
22899,8.5781,0.0591,11.304,6.3382,6.0346,0.0475,2.6095,62.9273,117.5654
22900,8.5781,0.0596,11.4316,6.3348,6.0304,0.0473,2.6106,62.6108,117.1768
22901,8.5781,0.0605,12.0818,6.4589,6.4136,0.0478,2.6116,62.2498,116.7998
22902,8.5781,0.0615,13.2059,6.7006,6.7458,0.0489,2.6127,61.8889,116.4229
22903,8.5781,0.0627,12.1943,6.6248,6.5426,0.0494,2.6126,61.5878,116.1332
22904,8.5781,0.0641,11.6692,6.5208,6.3879,0.0484,2.6106,61.3604,115.9511
22905,8.5781,0.0659,12.097,6.4879,6.3596,0.0464,2.6071,61.1331,115.7691
22906,8.5781,0.0671,10.0657,6.5392,6.4165,0.0451,2.6041,60.9334,115.6298
22907,8.5781,0.0674,8.3128,6.6474,6.602,0.0452,2.6018,60.7752,115.555
22908,8.5781,0.0674,8.5322,6.6778,6.6954,0.046,2.5994,60.6169,115.4802
22909,8.5781,0.068,9.2117,6.7045,6.7416,0.0475,2.5963,60.5635,115.4642
22910,8.5781,0.0694,8.8791,6.7083,6.8254,0.049,2.593,60.7036,115.5564
22911,8.5781,0.0705,9.3306,6.7897,6.8978,0.0501,2.5906,60.8438,115.6487
22912,8.5781,0.0706,9.4268,6.7935,6.9463,0.0502,2.5894,60.9626,115.7382
22913,8.5781,0.0696,9.0416,6.7935,6.9448,0.0491,2.5889,61.0325,115.8215
22914,8.5781,0.0682,8.8126,6.8092,6.9066,0.047,2.5883,61.1024,115.9048
